customer_id,date,merchant,category,amount,direction,is_true_recurring
C0123,2026-06-17,Rail,transport,13.27,debit,False
C0123,2026-06-18,Online Retailer,shopping,38.04,debit,False
C0123,2026-06-19,Coffee Shop,eating_out,3.32,debit,False
C0123,2026-06-20,Rail,transport,17.16,debit,False
C0123,2026-06-23,Coffee Shop,eating_out,2.99,debit,False
C0123,2026-06-24,Online Retailer,shopping,55.68,debit,False
C0123,2026-06-24,Rail,transport,15.43,debit,False
C0123,2026-06-24,Supermarket,groceries,11.08,debit,False
C0123,2026-06-24,Supermarket,groceries,51.59,debit,False
C0123,2026-06-27,Employer Payroll,income,2630.23,credit,True
C0123,2026-06-27,Rail,transport,37.07,debit,False
C0123,2026-06-27,Supermarket,groceries,70.0,debit,False
C0123,2026-06-28,Coffee Shop,eating_out,4.29,debit,False
C0123,2026-06-28,Fuel,transport,48.14,debit,False
C0123,2026-06-28,Rail,transport,26.68,debit,False
C0123,2026-06-29,Online Retailer,shopping,92.13,debit,False
C0123,2026-06-30,Supermarket,groceries,16.87,debit,False
C0124,2026-01-03,Gym,subscription,29.99,debit,True
C0124,2026-01-06,Mobile Plan,utilities,24.62,debit,True
C0124,2026-01-07,Restaurant,eating_out,31.75,debit,False
C0124,2026-01-08,Coffee Shop,eating_out,3.95,debit,False
C0124,2026-01-08,Supermarket,groceries,30.79,debit,False
C0124,2026-01-09,Broadband,utilities,32.08,debit,True
C0124,2026-01-09,Supermarket,groceries,133.22,debit,False
C0124,2026-01-11,Fuel,transport,48.85,debit,False
C0124,2026-01-13,Restaurant,eating_out,18.06,debit,False
C0124,2026-01-14,Cloud Storage,subscription,2.99,debit,True
C0124,2026-01-15,Coffee Shop,eating_out,2.36,debit,False
C0124,2026-01-16,Rent / Mortgage,housing,844.01,debit,True
C0124,2026-01-17,Coffee Shop,eating_out,2.54,debit,False
C0124,2026-01-18,Online Retailer,shopping,30.38,debit,False
C0124,2026-01-20,Video Streaming,subscription,10.99,debit,True
C0124,2026-01-21,Fuel,transport,70.52,debit,False
C0124,2026-01-21,Restaurant,eating_out,25.55,debit,False
C0124,2026-01-23,Fuel,transport,35.17,debit,False
C0124,2026-01-25,Employer Payroll,income,2588.92,credit,True
C0124,2026-01-25,Supermarket,groceries,41.82,debit,False
C0124,2026-01-28,Fuel,transport,72.71,debit,False
C0124,2026-01-28,Rail,transport,8.07,debit,False
C0124,2026-01-29,Fuel,transport,32.72,debit,False
C0124,2026-01-29,Supermarket,groceries,77.19,debit,False
C0124,2026-01-30,Online Retailer,shopping,32.13,debit,False
C0124,2026-01-31,Restaurant,eating_out,20.75,debit,False
C0124,2026-02-04,Online Retailer,shopping,28.99,debit,False
C0124,2026-02-06,Gym,subscription,29.99,debit,True
C0124,2026-02-06,Mobile Plan,utilities,24.16,debit,True
C0124,2026-02-06,Online Retailer,shopping,63.8,debit,False
C0124,2026-02-09,Broadband,utilities,31.86,debit,True
C0124,2026-02-12,Fuel,transport,76.54,debit,False
C0124,2026-02-12,Rail,transport,17.4,debit,False
C0124,2026-02-13,Restaurant,eating_out,23.5,debit,False
C0124,2026-02-14,Cloud Storage,subscription,2.99,debit,True
C0124,2026-02-14,Rail,transport,16.26,debit,False
C0124,2026-02-14,Supermarket,groceries,39.05,debit,False
C0124,2026-02-18,Fuel,transport,61.45,debit,False
C0124,2026-02-18,Rent / Mortgage,housing,898.29,debit,True
C0124,2026-02-18,Video Streaming,subscription,10.99,debit,True
C0124,2026-02-21,Coffee Shop,eating_out,13.3,debit,False
C0124,2026-02-21,Online Retailer,shopping,19.09,debit,False
C0124,2026-02-22,Coffee Shop,eating_out,3.11,debit,False
C0124,2026-02-22,Rail,transport,15.43,debit,False
C0124,2026-02-25,Coffee Shop,eating_out,5.48,debit,False
C0124,2026-02-25,Employer Payroll,income,2582.89,credit,True
C0124,2026-02-27,Rail,transport,25.25,debit,False
C0124,2026-02-28,Coffee Shop,eating_out,6.58,debit,False
C0124,2026-03-03,Rail,transport,31.73,debit,False
C0124,2026-03-04,Gym,subscription,29.99,debit,True
C0124,2026-03-04,Online Retailer,shopping,47.89,debit,False
C0124,2026-03-05,Supermarket,groceries,42.74,debit,False
C0124,2026-03-05,Supermarket,groceries,41.65,debit,False
C0124,2026-03-05,Supermarket,groceries,15.49,debit,False
C0124,2026-03-07,Mobile Plan,utilities,24.17,debit,True
C0124,2026-03-07,Rail,transport,10.33,debit,False
C0124,2026-03-07,Rail,transport,8.7,debit,False
C0124,2026-03-10,Broadband,utilities,32.01,debit,True
C0124,2026-03-10,Restaurant,eating_out,15.38,debit,False
C0124,2026-03-11,Coffee Shop,eating_out,4.85,debit,False
C0124,2026-03-11,Online Retailer,shopping,67.43,debit,False
C0124,2026-03-11,Rail,transport,22.54,debit,False
C0124,2026-03-12,Rail,transport,21.47,debit,False
C0124,2026-03-12,Rail,transport,26.79,debit,False
C0124,2026-03-12,Supermarket,groceries,19.44,debit,False
C0124,2026-03-13,Supermarket,groceries,63.09,debit,False
C0124,2026-03-14,Supermarket,groceries,43.56,debit,False
C0124,2026-03-15,Cloud Storage,subscription,2.99,debit,True
C0124,2026-03-15,Coffee Shop,eating_out,5.32,debit,False
C0124,2026-03-15,Restaurant,eating_out,8.25,debit,False
C0124,2026-03-16,Rent / Mortgage,housing,845.78,debit,True
C0124,2026-03-17,Coffee Shop,eating_out,7.71,debit,False
C0124,2026-03-18,Rail,transport,25.59,debit,False
C0124,2026-03-19,Online Retailer,shopping,55.55,debit,False
C0124,2026-03-20,Restaurant,eating_out,58.98,debit,False
C0124,2026-03-20,Video Streaming,subscription,10.99,debit,True
C0124,2026-03-21,Rail,transport,20.84,debit,False
C0124,2026-03-23,Restaurant,eating_out,23.03,debit,False
C0124,2026-03-24,Rail,transport,18.77,debit,False
C0124,2026-03-25,Employer Payroll,income,2598.46,credit,True
C0124,2026-03-27,Fuel,transport,86.75,debit,False
C0124,2026-03-28,Rail,transport,17.7,debit,False
C0124,2026-04-01,Fuel,transport,30.99,debit,False
C0124,2026-04-01,Online Retailer,shopping,22.99,debit,False
C0124,2026-04-02,Coffee Shop,eating_out,1.24,debit,False
C0124,2026-04-03,Coffee Shop,eating_out,4.12,debit,False
C0124,2026-04-04,Gym,subscription,29.99,debit,True
C0124,2026-04-05,Restaurant,eating_out,24.12,debit,False
C0124,2026-04-06,Mobile Plan,utilities,23.65,debit,True
C0124,2026-04-07,Online Retailer,shopping,48.37,debit,False
C0124,2026-04-08,Rail,transport,7.38,debit,False
C0124,2026-04-09,Broadband,utilities,32.97,debit,True
C0124,2026-04-10,Fuel,transport,50.12,debit,False
C0124,2026-04-13,Cloud Storage,subscription,2.99,debit,True
C0124,2026-04-13,Coffee Shop,eating_out,3.48,debit,False
C0124,2026-04-13,Fuel,transport,68.38,debit,False
C0124,2026-04-15,Fuel,transport,31.77,debit,False
C0124,2026-04-16,Coffee Shop,eating_out,5.86,debit,False
C0124,2026-04-16,Video Streaming,subscription,10.99,debit,True
C0124,2026-04-19,Rent / Mortgage,housing,858.44,debit,True
C0124,2026-04-20,Fuel,transport,34.64,debit,False
C0124,2026-04-20,Online Retailer,shopping,39.6,debit,False
C0124,2026-04-20,Rail,transport,22.57,debit,False
C0124,2026-04-22,Fuel,transport,84.58,debit,False
C0124,2026-04-24,Supermarket,groceries,78.14,debit,False
C0124,2026-04-25,Coffee Shop,eating_out,11.51,debit,False
C0124,2026-04-25,Coffee Shop,eating_out,6.46,debit,False
C0124,2026-04-25,Employer Payroll,income,2596.12,credit,True
C0124,2026-04-25,Fuel,transport,36.39,debit,False
C0124,2026-04-30,Rail,transport,30.93,debit,False
C0124,2026-05-01,Rail,transport,18.75,debit,False
C0124,2026-05-02,Rail,transport,15.32,debit,False
C0124,2026-05-03,Online Retailer,shopping,72.52,debit,False
C0124,2026-05-04,Fuel,transport,67.32,debit,False
C0124,2026-05-05,Supermarket,groceries,45.13,debit,False
C0124,2026-05-06,Gym,subscription,29.99,debit,True
C0124,2026-05-06,Mobile Plan,utilities,24.38,debit,True
C0124,2026-05-06,Supermarket,groceries,25.57,debit,False
C0124,2026-05-09,Broadband,utilities,31.8,debit,True
C0124,2026-05-09,Fuel,transport,81.19,debit,False
C0124,2026-05-10,Fuel,transport,93.27,debit,False
C0124,2026-05-11,Restaurant,eating_out,58.23,debit,False
C0124,2026-05-13,Cloud Storage,subscription,2.99,debit,True
C0124,2026-05-13,Fuel,transport,92.97,debit,False
C0124,2026-05-14,Rail,transport,7.85,debit,False
C0124,2026-05-15,Online Retailer,shopping,63.76,debit,False
C0124,2026-05-16,Fuel,transport,46.62,debit,False
C0124,2026-05-16,Restaurant,eating_out,148.37,debit,False
C0124,2026-05-18,Rail,transport,26.6,debit,False
C0124,2026-05-19,Online Retailer,shopping,63.03,debit,False
C0124,2026-05-19,Rent / Mortgage,housing,843.06,debit,True
C0124,2026-05-20,Restaurant,eating_out,7.82,debit,False
C0124,2026-05-20,Video Streaming,subscription,10.99,debit,True
C0124,2026-05-22,Coffee Shop,eating_out,12.69,debit,False
C0124,2026-05-22,Coffee Shop,eating_out,6.24,debit,False
C0124,2026-05-22,Coffee Shop,eating_out,2.71,debit,False
C0124,2026-05-23,Coffee Shop,eating_out,6.17,debit,False
C0124,2026-05-23,Rail,transport,29.16,debit,False
C0124,2026-05-23,Restaurant,eating_out,23.59,debit,False
C0124,2026-05-24,Restaurant,eating_out,43.56,debit,False
C0124,2026-05-25,Employer Payroll,income,2564.44,credit,True
C0124,2026-05-25,Online Retailer,shopping,9.24,debit,False
C0124,2026-05-25,Restaurant,eating_out,26.99,debit,False
C0124,2026-05-25,Supermarket,groceries,22.39,debit,False
C0124,2026-05-27,Rail,transport,11.21,debit,False
C0124,2026-05-30,Supermarket,groceries,73.23,debit,False
C0124,2026-05-31,Online Retailer,shopping,40.27,debit,False
C0124,2026-06-01,Restaurant,eating_out,36.77,debit,False
C0124,2026-06-02,Gym,subscription,29.99,debit,True
C0124,2026-06-03,Supermarket,groceries,36.03,debit,False
C0124,2026-06-05,Mobile Plan,utilities,23.73,debit,True
C0124,2026-06-06,Online Retailer,shopping,39.55,debit,False
C0124,2026-06-06,Supermarket,groceries,26.7,debit,False
C0124,2026-06-07,Online Retailer,shopping,9.46,debit,False
C0124,2026-06-09,Online Retailer,shopping,122.56,debit,False
C0124,2026-06-09,Rail,transport,17.17,debit,False
C0124,2026-06-10,Coffee Shop,eating_out,1.62,debit,False
C0124,2026-06-11,Rail,transport,32.57,debit,False
C0124,2026-06-12,Broadband,utilities,32.12,debit,True
C0124,2026-06-12,Rail,transport,29.93,debit,False
C0124,2026-06-13,Cloud Storage,subscription,2.99,debit,True
C0124,2026-06-13,Restaurant,eating_out,17.67,debit,False
C0124,2026-06-14,Online Retailer,shopping,19.63,debit,False
C0124,2026-06-14,Rail,transport,29.89,debit,False
C0124,2026-06-15,Rail,transport,32.1,debit,False
C0124,2026-06-17,Rent / Mortgage,housing,852.28,debit,True
C0124,2026-06-19,Video Streaming,subscription,10.99,debit,True
C0124,2026-06-20,Coffee Shop,eating_out,5.23,debit,False
C0124,2026-06-21,Fuel,transport,45.39,debit,False
C0124,2026-06-21,Fuel,transport,51.06,debit,False
C0124,2026-06-22,Coffee Shop,eating_out,2.27,debit,False
C0124,2026-06-22,Fuel,transport,43.45,debit,False
C0124,2026-06-24,Rail,transport,6.67,debit,False
C0124,2026-06-25,Employer Payroll,income,2598.34,credit,True
C0124,2026-06-25,Online Retailer,shopping,34.58,debit,False
C0124,2026-06-25,Restaurant,eating_out,28.75,debit,False
C0124,2026-06-28,Coffee Shop,eating_out,2.51,debit,False
C0124,2026-06-28,Restaurant,eating_out,55.69,debit,False
C0124,2026-06-30,Restaurant,eating_out,20.22,debit,False
C0124,2026-06-30,Restaurant,eating_out,12.31,debit,False
C0124,2026-06-30,Restaurant,eating_out,25.24,debit,False
C0125,2026-01-01,Rail,transport,31.91,debit,False
C0125,2026-01-02,Online Retailer,shopping,204.4,debit,False
C0125,2026-01-02,Rail,transport,14.47,debit,False
C0125,2026-01-03,Coffee Shop,eating_out,5.72,debit,False
C0125,2026-01-04,Rent / Mortgage,housing,878.65,debit,True
C0125,2026-01-06,Online Retailer,shopping,83.14,debit,False
C0125,2026-01-07,Online Retailer,shopping,43.08,debit,False
C0125,2026-01-08,Supermarket,groceries,118.11,debit,False
C0125,2026-01-10,Online Retailer,shopping,36.92,debit,False
C0125,2026-01-11,Fuel,transport,67.28,debit,False
C0125,2026-01-13,Mobile Plan,utilities,24.37,debit,True
C0125,2026-01-14,Video Streaming,subscription,10.99,debit,True
C0125,2026-01-15,Coffee Shop,eating_out,6.39,debit,False
C0125,2026-01-15,Music Streaming,subscription,10.99,debit,True
C0125,2026-01-16,Supermarket,groceries,23.66,debit,False
C0125,2026-01-17,Cloud Storage,subscription,2.99,debit,True
C0125,2026-01-21,Coffee Shop,eating_out,6.98,debit,False
C0125,2026-01-25,Employer Payroll,income,2781.06,credit,True
C0125,2026-01-26,Restaurant,eating_out,23.56,debit,False
C0125,2026-01-26,Restaurant,eating_out,21.02,debit,False
C0125,2026-01-27,Coffee Shop,eating_out,9.57,debit,False
C0125,2026-01-27,Online Retailer,shopping,111.11,debit,False
C0125,2026-01-29,Coffee Shop,eating_out,5.52,debit,False
C0125,2026-01-30,Fuel,transport,45.99,debit,False
C0125,2026-02-01,Rail,transport,22.18,debit,False
C0125,2026-02-02,Restaurant,eating_out,22.52,debit,False
C0125,2026-02-03,Rent / Mortgage,housing,879.5,debit,True
C0125,2026-02-04,Coffee Shop,eating_out,4.46,debit,False
C0125,2026-02-04,Rail,transport,9.44,debit,False
C0125,2026-02-07,Coffee Shop,eating_out,2.65,debit,False
C0125,2026-02-07,Restaurant,eating_out,26.96,debit,False
C0125,2026-02-10,Coffee Shop,eating_out,4.85,debit,False
C0125,2026-02-10,Online Retailer,shopping,39.98,debit,False
C0125,2026-02-12,Rail,transport,14.01,debit,False
C0125,2026-02-13,Online Retailer,shopping,49.64,debit,False
C0125,2026-02-15,Fuel,transport,44.55,debit,False
C0125,2026-02-15,Music Streaming,subscription,10.99,debit,True
C0125,2026-02-15,Rail,transport,9.76,debit,False
C0125,2026-02-16,Mobile Plan,utilities,23.84,debit,True
C0125,2026-02-16,Rail,transport,17.06,debit,False
C0125,2026-02-17,Video Streaming,subscription,10.99,debit,True
C0125,2026-02-18,Cloud Storage,subscription,2.99,debit,True
C0125,2026-02-18,Rail,transport,16.96,debit,False
C0125,2026-02-20,Fuel,transport,18.52,debit,False
C0125,2026-02-21,Fuel,transport,94.88,debit,False
C0125,2026-02-21,Rail,transport,9.26,debit,False
C0125,2026-02-22,Supermarket,groceries,93.91,debit,False
C0125,2026-02-23,Supermarket,groceries,68.67,debit,False
C0125,2026-02-24,Rail,transport,35.94,debit,False
C0125,2026-02-24,Restaurant,eating_out,36.26,debit,False
C0125,2026-02-24,Supermarket,groceries,106.23,debit,False
C0125,2026-02-25,Employer Payroll,income,2770.02,credit,True
C0125,2026-02-27,Coffee Shop,eating_out,5.16,debit,False
C0125,2026-02-28,Restaurant,eating_out,31.3,debit,False
C0125,2026-03-02,Restaurant,eating_out,13.79,debit,False
C0125,2026-03-03,Fuel,transport,38.05,debit,False
C0125,2026-03-03,Rent / Mortgage,housing,861.27,debit,True
C0125,2026-03-04,Coffee Shop,eating_out,3.48,debit,False
C0125,2026-03-04,Fuel,transport,58.35,debit,False
C0125,2026-03-05,Rail,transport,20.49,debit,False
C0125,2026-03-07,Restaurant,eating_out,5.23,debit,False
C0125,2026-03-09,Rail,transport,22.58,debit,False
C0125,2026-03-10,Restaurant,eating_out,9.0,debit,False
C0125,2026-03-11,Music Streaming,subscription,10.99,debit,True
C0125,2026-03-11,Restaurant,eating_out,56.67,debit,False
C0125,2026-03-12,Rail,transport,13.14,debit,False
C0125,2026-03-12,Supermarket,groceries,34.31,debit,False
C0125,2026-03-13,Mobile Plan,utilities,24.21,debit,True
C0125,2026-03-16,Fuel,transport,40.51,debit,False
C0125,2026-03-18,Cloud Storage,subscription,2.99,debit,True
C0125,2026-03-18,Online Retailer,shopping,29.85,debit,False
C0125,2026-03-18,Online Retailer,shopping,20.09,debit,False
C0125,2026-03-18,Restaurant,eating_out,27.1,debit,False
C0125,2026-03-18,Supermarket,groceries,58.14,debit,False
C0125,2026-03-18,Supermarket,groceries,30.21,debit,False
C0125,2026-03-18,Video Streaming,subscription,10.99,debit,True
C0125,2026-03-20,Coffee Shop,eating_out,4.02,debit,False
C0125,2026-03-21,Coffee Shop,eating_out,1.2,debit,False
C0125,2026-03-21,Fuel,transport,35.12,debit,False
C0125,2026-03-21,Rail,transport,21.05,debit,False
C0125,2026-03-24,Coffee Shop,eating_out,3.29,debit,False
C0125,2026-03-25,Employer Payroll,income,2769.1,credit,True
C0125,2026-03-25,Rail,transport,23.15,debit,False
C0125,2026-03-27,Fuel,transport,50.19,debit,False
C0125,2026-03-27,Restaurant,eating_out,13.18,debit,False
C0125,2026-03-30,Fuel,transport,32.97,debit,False
C0125,2026-04-02,Rent / Mortgage,housing,851.09,debit,True
C0125,2026-04-03,Rail,transport,21.92,debit,False
C0125,2026-04-04,Supermarket,groceries,22.37,debit,False
C0125,2026-04-08,Online Retailer,shopping,38.73,debit,False
C0125,2026-04-10,Supermarket,groceries,93.7,debit,False
C0125,2026-04-13,Music Streaming,subscription,10.99,debit,True
C0125,2026-04-14,Mobile Plan,utilities,23.24,debit,True
C0125,2026-04-14,Video Streaming,subscription,10.99,debit,True
C0125,2026-04-15,Restaurant,eating_out,13.15,debit,False
C0125,2026-04-15,Restaurant,eating_out,27.21,debit,False
C0125,2026-04-16,Fuel,transport,52.66,debit,False
C0125,2026-04-17,Supermarket,groceries,26.55,debit,False
C0125,2026-04-18,Cloud Storage,subscription,2.99,debit,True
C0125,2026-04-18,Restaurant,eating_out,54.63,debit,False
C0125,2026-04-19,Supermarket,groceries,20.12,debit,False
C0125,2026-04-20,Online Retailer,shopping,21.62,debit,False
C0125,2026-04-24,Online Retailer,shopping,25.59,debit,False
C0125,2026-04-24,Rail,transport,31.8,debit,False
C0125,2026-04-25,Employer Payroll,income,2770.88,credit,True
C0125,2026-04-25,Online Retailer,shopping,37.28,debit,False
C0125,2026-04-27,Coffee Shop,eating_out,3.51,debit,False
C0125,2026-04-27,Online Retailer,shopping,38.01,debit,False
C0125,2026-04-28,Coffee Shop,eating_out,2.94,debit,False
C0125,2026-04-28,Restaurant,eating_out,51.68,debit,False
C0125,2026-05-02,Rail,transport,14.64,debit,False
C0125,2026-05-02,Restaurant,eating_out,19.21,debit,False
C0125,2026-05-02,Supermarket,groceries,59.85,debit,False
C0125,2026-05-04,Restaurant,eating_out,11.57,debit,False
C0125,2026-05-04,Supermarket,groceries,44.03,debit,False
C0125,2026-05-05,Online Retailer,shopping,66.28,debit,False
C0125,2026-05-05,Rent / Mortgage,housing,845.23,debit,True
C0125,2026-05-07,Fuel,transport,46.78,debit,False
C0125,2026-05-08,Restaurant,eating_out,7.52,debit,False
C0125,2026-05-09,Supermarket,groceries,11.72,debit,False
C0125,2026-05-09,Supermarket,groceries,56.58,debit,False
C0125,2026-05-10,Restaurant,eating_out,14.5,debit,False
C0125,2026-05-11,Online Retailer,shopping,8.51,debit,False
C0125,2026-05-14,Coffee Shop,eating_out,4.96,debit,False
C0125,2026-05-14,Mobile Plan,utilities,24.24,debit,True
C0125,2026-05-15,Music Streaming,subscription,10.99,debit,True
C0125,2026-05-17,Cloud Storage,subscription,2.99,debit,True
C0125,2026-05-17,Coffee Shop,eating_out,12.83,debit,False
C0125,2026-05-18,Coffee Shop,eating_out,7.47,debit,False
C0125,2026-05-18,Online Retailer,shopping,90.61,debit,False
C0125,2026-05-18,Video Streaming,subscription,10.99,debit,True
C0125,2026-05-19,Supermarket,groceries,33.12,debit,False
C0125,2026-05-21,Online Retailer,shopping,24.15,debit,False
C0125,2026-05-21,Rail,transport,25.2,debit,False
C0125,2026-05-22,Rail,transport,32.27,debit,False
C0125,2026-05-24,Coffee Shop,eating_out,3.95,debit,False
C0125,2026-05-24,Online Retailer,shopping,61.62,debit,False
C0125,2026-05-24,Supermarket,groceries,71.38,debit,False
C0125,2026-05-25,Coffee Shop,eating_out,3.92,debit,False
C0125,2026-05-25,Coffee Shop,eating_out,4.72,debit,False
C0125,2026-05-25,Employer Payroll,income,2745.88,credit,True
C0125,2026-05-26,Online Retailer,shopping,68.87,debit,False
C0125,2026-05-27,Online Retailer,shopping,97.26,debit,False
C0125,2026-05-31,Coffee Shop,eating_out,6.2,debit,False
C0125,2026-06-03,Rent / Mortgage,housing,823.71,debit,True
C0125,2026-06-03,Supermarket,groceries,36.97,debit,False
C0125,2026-06-05,Rail,transport,26.96,debit,False
C0125,2026-06-06,Supermarket,groceries,39.5,debit,False
C0125,2026-06-07,Online Retailer,shopping,111.59,debit,False
C0125,2026-06-07,Restaurant,eating_out,23.42,debit,False
C0125,2026-06-09,Coffee Shop,eating_out,5.7,debit,False
C0125,2026-06-09,Restaurant,eating_out,36.84,debit,False
C0125,2026-06-10,Coffee Shop,eating_out,5.67,debit,False
C0125,2026-06-12,Music Streaming,subscription,10.99,debit,True
C0125,2026-06-15,Mobile Plan,utilities,23.81,debit,True
C0125,2026-06-15,Video Streaming,subscription,10.99,debit,True
C0125,2026-06-16,Fuel,transport,59.96,debit,False
C0125,2026-06-18,Cloud Storage,subscription,2.99,debit,True
C0125,2026-06-19,Rail,transport,6.39,debit,False
C0125,2026-06-21,Online Retailer,shopping,124.42,debit,False
C0125,2026-06-21,Supermarket,groceries,26.07,debit,False
C0125,2026-06-23,Online Retailer,shopping,19.3,debit,False
C0125,2026-06-25,Employer Payroll,income,2770.07,credit,True
C0125,2026-06-28,Coffee Shop,eating_out,7.74,debit,False
C0125,2026-06-28,Fuel,transport,77.72,debit,False
C0126,2026-01-01,Supermarket,groceries,54.29,debit,False
C0126,2026-01-03,Supermarket,groceries,13.71,debit,False
C0126,2026-01-03,Supermarket,groceries,20.7,debit,False
C0126,2026-01-04,Coffee Shop,eating_out,3.94,debit,False
C0126,2026-01-04,Fuel,transport,24.27,debit,False
C0126,2026-01-04,Fuel,transport,66.6,debit,False
C0126,2026-01-05,Rent / Mortgage,housing,884.5,debit,True
C0126,2026-01-05,Supermarket,groceries,119.69,debit,False
C0126,2026-01-06,Online Retailer,shopping,120.45,debit,False
C0126,2026-01-08,Coffee Shop,eating_out,7.59,debit,False
C0126,2026-01-09,Supermarket,groceries,22.59,debit,False
C0126,2026-01-10,Restaurant,eating_out,142.44,debit,False
C0126,2026-01-11,Broadband,utilities,31.5,debit,True
C0126,2026-01-12,Coffee Shop,eating_out,1.13,debit,False
C0126,2026-01-12,Music Streaming,subscription,10.99,debit,True
C0126,2026-01-13,Restaurant,eating_out,60.42,debit,False
C0126,2026-01-14,Cloud Storage,subscription,2.99,debit,True
C0126,2026-01-14,Online Retailer,shopping,60.38,debit,False
C0126,2026-01-16,Rail,transport,11.17,debit,False
C0126,2026-01-16,Video Streaming,subscription,10.99,debit,True
C0126,2026-01-17,Coffee Shop,eating_out,6.78,debit,False
C0126,2026-01-17,Supermarket,groceries,60.14,debit,False
C0126,2026-01-19,Fuel,transport,46.13,debit,False
C0126,2026-01-21,Fuel,transport,53.49,debit,False
C0126,2026-01-22,Gym,subscription,29.99,debit,True
C0126,2026-01-23,Online Retailer,shopping,36.35,debit,False
C0126,2026-01-24,Fuel,transport,48.28,debit,False
C0126,2026-01-24,Rail,transport,12.1,debit,False
C0126,2026-01-25,Employer Payroll,income,3153.53,credit,True
C0126,2026-01-25,Online Retailer,shopping,19.35,debit,False
C0126,2026-01-25,Rail,transport,19.99,debit,False
C0126,2026-01-26,Rail,transport,14.45,debit,False
C0126,2026-01-28,Fuel,transport,68.12,debit,False
C0126,2026-01-29,Coffee Shop,eating_out,3.81,debit,False
C0126,2026-01-29,Supermarket,groceries,113.42,debit,False
C0126,2026-02-03,Coffee Shop,eating_out,7.75,debit,False
C0126,2026-02-03,Rail,transport,16.57,debit,False
C0126,2026-02-04,Rent / Mortgage,housing,853.53,debit,True
C0126,2026-02-05,Supermarket,groceries,40.84,debit,False
C0126,2026-02-08,Fuel,transport,38.12,debit,False
C0126,2026-02-08,Fuel,transport,66.91,debit,False
C0126,2026-02-11,Cloud Storage,subscription,2.99,debit,True
C0126,2026-02-11,Coffee Shop,eating_out,6.28,debit,False
C0126,2026-02-11,Music Streaming,subscription,10.99,debit,True
C0126,2026-02-13,Coffee Shop,eating_out,8.63,debit,False
C0126,2026-02-13,Online Retailer,shopping,23.43,debit,False
C0126,2026-02-13,Supermarket,groceries,86.79,debit,False
C0126,2026-02-14,Supermarket,groceries,34.36,debit,False
C0126,2026-02-15,Broadband,utilities,33.02,debit,True
C0126,2026-02-16,Video Streaming,subscription,10.99,debit,True
C0126,2026-02-17,Coffee Shop,eating_out,9.8,debit,False
C0126,2026-02-17,Fuel,transport,77.91,debit,False
C0126,2026-02-18,Fuel,transport,23.43,debit,False
C0126,2026-02-18,Online Retailer,shopping,45.49,debit,False
C0126,2026-02-20,Supermarket,groceries,45.4,debit,False
C0126,2026-02-20,Supermarket,groceries,53.47,debit,False
C0126,2026-02-22,Coffee Shop,eating_out,7.2,debit,False
C0126,2026-02-22,Restaurant,eating_out,23.7,debit,False
C0126,2026-02-23,Restaurant,eating_out,29.19,debit,False
C0126,2026-02-23,Restaurant,eating_out,28.79,debit,False
C0126,2026-02-24,Gym,subscription,29.99,debit,True
C0126,2026-02-24,Supermarket,groceries,30.33,debit,False
C0126,2026-02-25,Employer Payroll,income,3159.48,credit,True
C0126,2026-02-27,Supermarket,groceries,56.99,debit,False
C0126,2026-03-04,Restaurant,eating_out,39.16,debit,False
C0126,2026-03-05,Online Retailer,shopping,268.35,debit,False
C0126,2026-03-05,Rent / Mortgage,housing,877.69,debit,True
C0126,2026-03-07,Fuel,transport,23.13,debit,False
C0126,2026-03-10,Restaurant,eating_out,15.78,debit,False
C0126,2026-03-11,Cloud Storage,subscription,2.99,debit,True
C0126,2026-03-11,Fuel,transport,41.01,debit,False
C0126,2026-03-11,Supermarket,groceries,74.62,debit,False
C0126,2026-03-12,Fuel,transport,43.12,debit,False
C0126,2026-03-13,Broadband,utilities,31.4,debit,True
C0126,2026-03-13,Rail,transport,14.72,debit,False
C0126,2026-03-13,Supermarket,groceries,17.65,debit,False
C0126,2026-03-14,Music Streaming,subscription,10.99,debit,True
C0126,2026-03-16,Restaurant,eating_out,45.69,debit,False
C0126,2026-03-17,Video Streaming,subscription,10.99,debit,True
C0126,2026-03-19,Coffee Shop,eating_out,10.85,debit,False
C0126,2026-03-20,Fuel,transport,74.9,debit,False
C0126,2026-03-21,Restaurant,eating_out,48.86,debit,False
C0126,2026-03-22,Fuel,transport,24.23,debit,False
C0126,2026-03-23,Gym,subscription,29.99,debit,True
C0126,2026-03-24,Fuel,transport,55.74,debit,False
C0126,2026-03-25,Coffee Shop,eating_out,4.1,debit,False
C0126,2026-03-25,Employer Payroll,income,3161.47,credit,True
C0126,2026-03-27,Coffee Shop,eating_out,4.43,debit,False
C0126,2026-03-27,Coffee Shop,eating_out,3.02,debit,False
C0126,2026-03-27,Online Retailer,shopping,42.47,debit,False
C0126,2026-03-29,Restaurant,eating_out,44.31,debit,False
C0126,2026-03-31,Rail,transport,23.8,debit,False
C0126,2026-03-31,Supermarket,groceries,44.57,debit,False
C0126,2026-04-02,Rail,transport,12.82,debit,False
C0126,2026-04-02,Supermarket,groceries,26.05,debit,False
C0126,2026-04-04,Online Retailer,shopping,16.91,debit,False
C0126,2026-04-04,Rail,transport,22.44,debit,False
C0126,2026-04-04,Rent / Mortgage,housing,847.86,debit,True
